731550,29.76,62.00
731600,29.77,62.01
731650,29.75,62.00
731700,29.75,62.01
731750,29.77,62.00
731800,29.76,62.02
731850,29.76,62.01
731900,29.75,62.01
731950,29.78,61.99
732000,29.77,62.02
732050,29.75,62.00
732100,29.76,61.99
732150,29.75,62.01
732200,29.76,62.01
732250,29.74,62.00
732300,29.76,62.02
732350,29.74,61.98
732400,29.75,61.99
732450,29.75,62.00
732500,29.74,61.98
732550,29.74,61.98
732600,29.75,61.99
732650,29.75,61.99
732700,29.74,62.01
732750,29.75,62.00
732800,29.75,62.03
732850,29.76,62.02
732900,29.76,62.01
732950,29.75,62.04
733000,29.74,62.05
733050,29.75,62.02
733100,29.75,62.03
733150,29.76,62.04
733200,29.74,62.01
733250,29.75,62.02
733300,29.75,62.00
733350,29.76,62.04
733400,29.76,62.01
733450,29.77,62.02
733500,29.74,62.02
733550,29.75,62.01
733600,29.76,62.01
733650,29.77,62.00
733700,29.74,62.02
733750,29.75,62.04
733800,29.74,62.02
733850,29.75,62.02
733900,29.74,61.98
733950,29.76,62.03
734000,29.75,62.07
734050,29.75,62.04
734100,29.75,62.04
734150,29.73,62.05
734200,29.75,62.07
734250,29.73,62.04
734300,29.75,62.03
734350,29.75,62.06
734400,29.75,62.07
734450,29.75,62.03
734500,29.75,62.03
734550,29.76,61.99
734600,29.74,62.03
734650,29.76,62.02
734700,29.76,62.06
734750,29.75,62.04
734800,29.75,62.03
734850,29.76,62.07
734900,29.74,62.06
734950,29.76,62.04
735000,29.74,62.05
735050,29.73,62.01
735100,29.74,62.03
735150,29.73,62.03
735200,29.72,62.04
735250,29.75,62.06
735300,29.74,62.07
735350,29.73,62.03
735400,29.73,62.02
735450,29.72,62.04
735500,29.73,62.00
735550,29.72,61.98
735600,29.73,62.00
735650,29.72,61.99
735700,29.72,62.03
735750,29.73,62.04
735800,29.75,62.06
735850,29.72,62.04
735900,29.73,62.05
735950,29.73,62.04
736000,29.72,62.03
736050,29.74,62.06
736100,29.74,62.03
736150,29.73,62.04
736200,29.74,62.07
736250,29.75,62.04
736300,29.73,62.01
736350,29.73,62.04
736400,29.75,62.03
736450,29.73,62.02
736500,29.73,62.01
736550,29.72,62.02
736600,29.73,62.02
736650,29.73,62.05
736700,29.73,62.04
736750,29.72,62.03
736800,29.74,62.06
736850,29.74,62.07
736900,29.72,62.04
736950,29.74,62.07
737000,29.74,62.06
737050,29.74,62.05
737100,29.75,62.08
737150,29.73,62.04
737200,29.72,62.00
737250,29.74,62.02
737300,29.73,62.04
737350,29.72,62.02
737400,29.74,62.03
737450,29.74,62.04
737500,29.75,62.01
737550,29.74,62.04
737600,29.71,62.02
737650,29.76,62.06
737700,29.73,62.05
737750,29.73,62.04
737800,29.75,62.03
737850,29.75,62.08
737900,29.72,62.02
737950,29.74,62.03
738000,29.74,62.05
738050,29.74,62.03
738100,29.73,62.03
738150,29.75,62.03
738200,29.74,62.04
738250,29.74,62.04
738300,29.74,62.03
738350,29.76,62.07
738400,29.77,61.99
738450,29.74,62.04
738500,29.74,62.04
738550,29.74,62.06
738600,29.74,62.04
738650,29.74,62.05
738700,29.73,62.02
738750,29.74,62.02
738800,29.77,61.99
738850,29.75,62.02
738900,29.75,62.04
738950,29.74,62.03
739000,29.74,62.05
739050,29.74,62.03
739100,29.74,62.00
739150,29.74,62.03
739200,29.75,62.07
739250,29.74,62.01
739300,29.74,62.07
739350,29.75,62.03
739400,29.74,62.01
739450,29.74,62.03
739500,29.76,62.05
739550,29.74,62.07
739600,29.76,62.04
739650,29.74,62.02
739700,29.74,62.01
739750,29.74,62.01
739800,29.75,62.02
739850,29.73,62.03
739900,29.74,62.03
739950,29.73,62.02
740000,29.74,62.05
740050,29.74,62.03
740100,29.74,62.01
740150,29.74,62.04
740200,29.74,62.01
740250,29.73,62.05
740300,29.74,62.01
740350,29.75,62.01
740400,29.75,62.03
740450,29.78,62.06
